disaron:nom,dc:title,disaron:Complement_titre,disaron:chapeau,disaron:Auteur,disaron:categorie,disaron:sous_collection,disaron:theme,disaron:annees_reference,disaron:descripteur,disaron:niveau_geographique,disaron:Date_premiere_publication,disaron:date_derniere_publication,ecm:versionLabel,disaron:Numerotation,url,nb de fichiers,noms des fichiers,urls des fichiers,E
IraCpr24125,"Coûts de production. Prix des intrants en août 2024 : - 0,9 % sur un mois, - 5,0 % sur un an",Prix d'achat des intrants en août 2024,"En août 2024, le prix d’achat des intrants pour l’activité agricole baisse sur un mois (- 0,9 %, après - 0,1 % en juillet 2024). Sur un an, son recul s’accentue (- 5,0 %, après - 2,8 % en juillet 2024). Les prix des engrais et des amendements ainsi que ceux des aliments pour animaux baissent nettement sur un an (respectivement - 9,1 % et - 7,9 % en août 2024) mais demeurent à des niveaux élevés. Les prix de l’énergie baissent encore plus nettement en août 2024, sur un mois (- 5,2 %) comme sur un an (- 13,2 %). Le recul du prix des intrants sur un an concerne toutes les orientations de production. Il est plus marqué pour les exploitations porcines.","[{nom_auteur=Sauvaget, prenom_auteur=Thomas , Structure=SSP - Bureau des synthèses statistiques et conjoncturelles}]",NATIONAL,INFCOUT,PRIX,2024,,FRANCE,2024/10/10 10:00,2024/10/10 10:00,0.1,2024-125,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr24125/detail/,3,"[""2024_125inforapcoutsprod.pdf"", ""2024_125donneescoutsprod.xlsx"", ""2024_125donneescoutsprod-Graph.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr24125/2024_125inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr24125/2024_125donneescoutsprod.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr24125/2024_125donneescoutsprod-Graph.xlsx""]",
IraCpr24143,"Coûts de production. Prix des intrants en septembre 2024 : - 0,6 % sur un mois, - 5,9 % sur un an",Prix d'achat des intrants en septembre 2024,"En septembre 2024, le prix d’achat des intrants pour l’activité agricole baisse sur un mois (- 0,6 %, après - 0,9 % en août 2024). Sur un an, son recul se poursuit (- 5,9 %, après - 5,0 % en août 2024). Les prix des engrais et des amendements ainsi que ceux des aliments pour animaux baissent nettement sur un an (respectivement - 8,5 % et - 7,3 % en septembre 2024) mais demeurent à des niveaux élevés. En septembre 2024, les prix de l’énergie baissent à nouveau sur un mois (- 1,9 %, après 5,2 % en août), et plus nettement sur un an (- 18,9 %) par rapport au rebond de septembre 2023. Le recul du prix des intrants sur un an concerne toutes les orientations de production. Il est le plus marqué pour les exploitations porcines.","[{nom_auteur=Sauvaget, prenom_auteur=Thomas , Structure=SSP - Bureau des synthèses statistiques et conjoncturelles}]",NATIONAL,INFCOUT,PRIX,2024,,FRANCE,2024/11/13 10:00,2024/11/13 10:00,0.1,2024-143,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr24143/detail/,3,"[""2024_143inforapcoutsprod.pdf"", ""2024_143donneescoutsprod-Graph.xlsx"", ""2024_143donneescoutsprod.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr24143/2024_143inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr24143/2024_143donneescoutsprod-Graph.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr24143/2024_143donneescoutsprod.xlsx""]",
IraCpr24160,"Coûts de production. Prix des intrants en octobre 2024 : + 0,3 % sur un mois, - 5,0 % sur un an",Prix d'achat des intrants en octobre 2024,"En octobre 2024, le prix d'achat des intrants pour l'activité agricole augmente sur un mois(+ 0,3 %, après - 0,5 % en septembre 2024). Sur un an, son recul se poursuit (- 5,0 %, après - 5,8 % en septembre 2024). Les prix des engrais et des amendements ainsi que ceux des aliments pour animaux baissent nettement sur un an (respectivement - 8,3 % et - 6,4 % en octobre 2024) mais demeurent à des niveaux élevés. En octobre 2024, les prix de l'énergie rebondissent sur un mois(+ 2,0 %, après -1,9 % en août) mais restent en forte baisse sur un an (-15,1 %). Le recul du prix des intrants sur un an concerne toutes les orientations de production. Il est le plus marqué pour les exploitations porcines.","[{nom_auteur=Sauvaget, prenom_auteur=Thomas , Structure=SSP - Bureau des synthèses statistiques et conjoncturelles}]",NATIONAL,INFCOUT,PRIX,2024,,FRANCE,2024/12/11 10:00,2024/12/11 10:00,0.1,2024-160,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr24160/detail/,3,"[""2024_160inforapcoutsprod.pdf"", ""2024_160donneescoutsprod.xlsx"", ""2024_160donneescoutsprod-Graph.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr24160/2024_160inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr24160/2024_160donneescoutsprod.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr24160/2024_160donneescoutsprod-Graph.xlsx""]",
IraCpr2424,"Coûts de production. Prix des intrants en janvier 2024 : - 0,3 % sur un mois, - 8,6 % sur un an",Prix d'achat des intrants en janvier 2024,"En janvier 2024, le prix d’achat des intrants pour l’activité agricole baisse de nouveau sur un mois (- 0,3 %, après - 1,4 % en décembre 2023). Il reste inférieur de 8,6 % au niveau de janvier 2023, après - 7,8 % en décembre 2023 sur un an. Le prix des engrais demeure en très forte baisse sur un an (- 33,3 %) mais reste élevé ; celui de l’énergie baisse sur un an (- 4,7 %) et celui des aliments pour animaux baisse fortement sur un an (- 11,9 %). La nette baisse du prix des intrants sur un an concerne toutes les exploitations agricoles, quelles que soient les orientations de production.","[{nom_auteur=Sauvaget, prenom_auteur=Thomas , Structure=SSP - Bureau des synthèses statistiques et conjoncturelles}]",NATIONAL,INFCOUT,PRIX,2024,,FRANCE,2024/03/12 10:57,2024/03/12 10:57,0.2,2024-24,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr2424/detail/,3,"[""2024_24inforapcoutsprod.pdf"", ""2024_24donneescoutsprod.xlsx"", ""2024_24donneescoutsprod-Graph.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2424/2024_24inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2424/2024_24donneescoutsprod.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2424/2024_24donneescoutsprod-Graph.xlsx""]",
IraCpr2435,"Prix des intrants en février 2024 : + 0,8 % sur un mois, - 8,2 % sur un an",Prix d'achat des intrants en février 2024,"En février 2024, le prix d’achat des intrants pour l’activité agricole augmente sur un mois (+ 0,8 %, après - 0,3 % en janvier 2024). Sur un an, il recule de 8,2 %, après - 10,5 % en janvier 2024. Les prix des engrais et ceux des aliments pour animaux baissent fortement sur un an (respectivement - 29,9 % et -12,5 % en février 2024) mais demeurent à des niveaux élevés ; celui de l’énergie repart à la hausse (+1,8 % sur un an). La nette baisse du prix des intrants sur un an concerne toutes les exploitations agricoles, quelles que soient les orientations de production.","[{nom_auteur=Sauvaget, prenom_auteur=Thomas , Structure=SSP - Bureau des synthèses statistiques et conjoncturelles}]",NATIONAL,INFCOUT,PRIX,2023,,FRANCE,2024/04/12 10:00,2024/04/12 10:00,0.1,2024-35,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr2435/detail/,3,"[""2024_35inforapcoutsprod.pdf"", ""2024_35donneescoutsprod.xlsx"", ""2024_35donneescoutsprod-Graph.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2435/2024_35inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2435/2024_35donneescoutsprod.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2435/2024_35donneescoutsprod-Graph.xlsx""]",
IraCpr2447,"Coûts de production. Prix des intrants en mars 2024 : - 0,5 % sur un mois, - 7,4 % sur un an",Prix d'achat des intrants en mars 2024,"En mars 2024, le prix d’achat des intrants pour l’activité agricole diminue sur un mois (- 0,5 %, après + 0,8 % en février 2024). Sur un an, il recule de 7,4 %, après - 8,1 % en février 2024. Les prix des engrais et ceux des aliments pour animaux baissent fortement sur un an (respectivement - 25,2 % et - 13,2 % en mars 2024) mais demeurent à des niveaux élevés ; celui de l’énergie évolue peu en mars (+ 0,5 % sur un an). La baisse du prix des intrants sur un an concerne, à des degrés divers, toutes les exploitations agricoles, quelles que soient les orientations de production.Il reste inférieur de 8,6 % au niveau de janvier 2023, après - 7,8 % en décembre 2023 sur un an. Le prix des engrais demeure en très forte baisse sur un an (- 33,3 %) mais reste élevé ; celui de l’énergie baisse sur un an (- 4,7 %) et celui des aliments pour animaux baisse fortement sur un an (- 11,9 %). La nette baisse du prix des intrants sur un an concerne toutes les exploitations agricoles, quelles que soient les orientations de production.","[{nom_auteur=Sauvaget, prenom_auteur=Thomas , Structure=SSP - Bureau des synthèses statistiques et conjoncturelles}]",NATIONAL,INFCOUT,PRIX,2024,,FRANCE,2024/05/10 10:00,2024/05/10 10:00,0.1,2024-47,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr2447/detail/,3,"[""2024_47inforapcoutsprod.pdf"", ""2024_47donneescoutsprod.xlsx"", ""2024_47donneescoutsprod-Graph.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2447/2024_47inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2447/2024_47donneescoutsprod.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2447/2024_47donneescoutsprod-Graph.xlsx""]",
IraCpr2467,"Coûts de production. Prix des intrants en avril 2024 : - 0,4 % sur un mois, - 6,0 % sur un an",Prix d'achat des intrants en avril 2024,"En avril 2024, le prix d’achat des intrants pour l’activité agricole baisse sur un mois (- 0,4 %, après - 0,5 % en mars 2024). Sur un an, il recule de 6,0 %, après - 7,6 % en mars 2024. Les prix des engrais et des amendements ainsi que ceux des aliments pour animaux baissent fortement sur un an (respectivement - 20,9 % et - 12,9 % en avril 2024) mais demeurent à des niveaux élevés. Les prix de l’énergie diminuent légèrement en avril (- 0,8 %) mais sont en hausse sur un an (+ 4,3 %). Le recul du prix des intrants sur un an concerne toutes les exploitations agricoles, quelles que soient les orientations de production.","[{nom_auteur=Sauvaget, prenom_auteur=Thomas , Structure=SSP - Bureau des synthèses statistiques et conjoncturelles}]",NATIONAL,INFCOUT,PRIX,2024,,FRANCE,2024/06/12 10:00,2024/06/12 10:00,0.1,2024-67,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr2467/detail/,3,"[""2024_67inforapcoutsprod.pdf"", ""2024_67donneescoutsprod.xlsx"", ""2024_67donneescoutsprod-Graph.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2467/2024_67inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2467/2024_67donneescoutsprod.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2467/2024_67donneescoutsprod-Graph.xlsx""]",
IraCpr2484,"Coûts de production. Prix des intrants en mai 2024 : - 1,0 % sur un mois, - 5,1 % sur un an",Prix d'achat des intrants en mai 2024,"En mai 2024, le prix d’achat des intrants pour l’activité agricole baisse sur un mois (- 1,0 %, après - 0,4 % en avril 2024). Sur un an, il recule de 5,1 %, après - 5,9 % en avril 2024. Les prix des engrais et des amendements ainsi que ceux des aliments pour animaux baissent fortement sur un an (respectivement - 18,7 % et - 12,2 % en mai 2024) mais demeurent à des niveaux élevés. Les prix de l’énergie diminuent en mai (- 4,0 %) mais sont en hausse sur un an (+ 6,2 %) après le creux de mai 2023. Le recul du prix des intrants sur un an concerne toutes les exploitations agricoles, quelles que soient les orientations de production. Il est plus marqué pour les exploitations d’élevage, notamment en porcins et en volailles.","[{nom_auteur=Sauvaget, prenom_auteur=Thomas , Structure=SSP - Bureau des synthèses statistiques et conjoncturelles}]",NATIONAL,INFCOUT,PRIX,2024,,FRANCE,2024/07/10 10:00,2024/07/10 10:00,0.1,2024-84,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr2484/detail/,3,"[""2024_84inforapcoutsprod.pdf"", ""2024_84donneescoutsprod.xlsx"", ""2024_84donneescoutsprod-Graph.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2484/2024_84inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2484/2024_84donneescoutsprod.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2484/2024_84donneescoutsprod-Graph.xlsx""]",
IraCpr2504,"Coûts de production. Prix des intrants en novembre 2024 : stable sur un mois, - 3,8 % sur un an",Prix d'achat des intrants en novembre 2024,"En novembre 2024, le prix d'achat des intrants pour l'activité agricole reste stable sur un mois (après + 0,3 % en octobre 2024). Sur un an, son recul se poursuit (- 3,8 %, après - 5,0 % en octobre 2024). Les prix des engrais et des amendements ainsi que ceux des aliments pour animaux baissent nettement sur un an (respectivement - 7,2 % et - 5,9 % en novembre 2024) mais demeurent à des niveaux élevés. En novembre 2024, le prix de l'énergie continue d'augmenter sur un mois(+ 1,2 %, après+ 2,0 % en octobre) mais reste en forte baisse sur un an (-10,4 %). Le recul du prix des intrants sur un an concerne toutes les orientations de production. Il est le plus marqué pour les exploitations porcines.","[{nom_auteur=Sauvaget, prenom_auteur=Thomas , Structure=SSP - Bureau des synthèses statistiques et conjoncturelles}]",NATIONAL,INFCOUT,PRIX,2024,,FRANCE,2025/01/17 10:00,2025/01/17 10:00,0.1,2025-4,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr2504/detail/,3,"[""2025_04inforapcoutsprod.pdf"", ""2025_04donneescoutsprod-Graph.xlsx"", ""2025_04donneescoutsprod.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2504/2025_04inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2504/2025_04donneescoutsprod-Graph.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2504/2025_04donneescoutsprod.xlsx""]",
IraCpr25116,"Coûts de production. Prix des intrants en juillet 2025 : + 0,3 % sur un mois, - 0,6 % sur un an",Prix d'achat des intrants en juillet 2025,"En juillet 2025, le prix d’achat des intrants pour l’activité agricole poursuit sa hausse sur un mois (+ 0,3 % après + 0,5 % en juin 2025) sous l’effet de la hausse des prix de l’énergie (+1,4 % sur un mois en juillet 2025) et des prix des engrais (+ 1,9 % sur la même période). Sur un an, le prix d’achat des intrants demeure en léger recul (– 0,6 %, après – 1,1 % en juin 2025). Le prix des intrants reste en baisse sur un an pour les élevages. Il est en hausse pour les exploitations spécialisées en grandes cultures et en viticulture.","[{nom_auteur=Boulfrad, prenom_auteur=Youcef, Structure=SSP - Bureau des synthèses statistiques et conjoncturelles}]",NATIONAL,INFCOUT,PRIX,2025,,FRANCE,2025/09/17 10:00,2025/09/17 10:00,0.1,2025-116,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr25116/detail/,3,"[""2025_116inforapcoutsprod.pdf"", ""2025_116donneescoutsprod-Graph.xlsx"", ""2025_116donneescoutsprod.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr25116/2025_116inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr25116/2025_116donneescoutsprod-Graph.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr25116/2025_116donneescoutsprod.xlsx""]",
IraCpr2516,"Coûts de production.  Prix des intrants en décembre 2024 : - 0,1 % sur un mois, - 2,6 % sur un an",Prix d'achat des intrants en décembre 2024,"En décembre 2024, le prix d’achat des intrants pour l’activité agricole reste quasi-stable sur un mois (- 0,1 % après une stabilité en novembre 2024). Sur un an, son recul se poursuit (- 2,6 %, après - 3,8 % en novembre 2024), et la baisse atteint - 5,6 % sur l’ensemble de l’année 2024. Les prix des engrais et des amendements ainsi que ceux des aliments pour animaux baissent encore nettement sur un an (respectivement - 4,3 % et - 5,4 % en décembre 2024) mais demeurent à des niveaux élevés. En décembre 2024, les prix de l’énergie augmentent de nouveau sur un mois (+ 0,9 %, après + 1,2 % en novembre) mais restent en nette baisse sur un an (- 5,4 %). Le recul du prix des intrants sur un an concerne toutes les orientations de production. Il est le plus marqué pour les exploitations spécialisées en élevage.","[{nom_auteur=Sauvaget, prenom_auteur=Thomas , Structure=SSP - Bureau des synthèses statistiques et conjoncturelles}]",NATIONAL,INFCOUT,PRIX,2024,,FRANCE,2025/02/13 10:00,2025/02/13 10:00,0.1,2025-16,https://agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr2516/detail/,3,"[""2025_16inforapcoutsprod.pdf"", ""2025_16donneescoutsprod-Graph.xlsx"", ""2025_16donneescoutsprod.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2516/2025_16inforapcoutsprod.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2516/2025_16donneescoutsprod-Graph.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraCpr2516/2025_16donneescoutsprod.xlsx""]",
