Disaron_lien_origine,Nom_Disaron,Titre Disaron,Paru le,Annee_1re publication,Publication-Tableau-Carte,Collection Libellé Agreste,Sous-Collection Libellé Agreste,Sous-collection (nom court),Thèmes_CORRIGÉS,Thème CORRIGÉ-1,Thème CORRIGÉ-2,NB-THEM,Pondération,Descripteurs
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/Iraleg21162/detail/,Iraleg21162,"Melon. En 2021, faible récolte de melons et commercialisation difficile",2021_11,2021,p,Conjoncture – Infos Rapides,Infos Rap - Légumes,Légumes,LEGUME,LEGUME,,1,650,MELON
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraFru21154/detail/,IraFru21154,Pomme. Le recul de la production de pommes en 2021 se confirme,2021_11,2021,p,Conjoncture – Infos Rapides,Infos Rap - Fruits,Fruits,FRUIT,FRUIT,,1,557,POMME
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCex21152/detail/,IraCex21152,Commerce extérieur agroalimentaire. Des exportations à leur plus haut niveau en valeur pour un mois de septembre,2021_11,2021,p,Conjoncture – Infos Rapides,Infos Rap - Commerce extérieur,Commerce extérieur,COMEXT,COMEXT,,1,510,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri21164/detail/,IraPri21164,"Prix agricoles et alimentaires. En octobre 2021, les prix à la production des produits agricoles augmentent de 14,5 % sur un an",2021_11,2021,p,Conjoncture – Infos Rapides,Infos Rap - Prix,Prix,PRIX,PRIX,,1,418,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAbo21157/detail/,IraAbo21157,"Bovins. En octobre 2021, le nombre de bovins abattus en repli sur un an",2021_11,2021,p,Conjoncture – Infos Rapides,Infos Rap - Animaux,Animaux,BOVIN,BOVIN,,1,365,BOVIN
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAvi21147/detail/,IraAvi21147,"Aviculture. Au troisième trimestre 2021, vigueur des abattages de poulets, et niveau bas pour les dindes",2021_11,2021,p,Conjoncture – Infos Rapides,Infos Rap - Aviculture,Aviculture,VOLAIL,VOLAIL,,1,352,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAbo21159/detail/,IraAbo21159,"Ovins. En octobre 2021, les abattages d’agneaux reculent sur un an",2021_11,2021,p,Conjoncture – Infos Rapides,Infos Rap - Animaux,Animaux,CAPOV,CAPOV,,1,333,OVIN
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/Iraleg21163/detail/,Iraleg21163,"Tomate. En fin de campagne, des prix de la tomate proches de la moyenne quinquennale",2021_11,2021,p,Conjoncture – Infos Rapides,Infos Rap - Légumes,Légumes,LEGUME,LEGUME,,1,332,TOMATE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAbo21158/detail/,IraAbo21158,Porcins. Le cours du porc chute en octobre,2021_11,2021,p,Conjoncture – Infos Rapides,Infos Rap - Animaux,Animaux,PORC,PORC,,1,331,PORCIN
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLai21151/detail/,IraLai21151,Lait. Recul de la collecte et hausse du prix du lait de vache en septembre 2021,2021_11,2021,p,Conjoncture – Infos Rapides,Infos Rap - Lait,Lait,LAIT,LAIT,,1,329,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraFru21153/detail/,IraFru21153,Poire. La demi-récolte attendue en 2021 favorise une hausse des cours,2021_11,2021,p,Conjoncture – Infos Rapides,Infos Rap - Fruits,Fruits,FRUIT,FRUIT,,1,318,POIRE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/Iraleg21161/detail/,Iraleg21161,Courgette. Des prix en berne depuis septembre 2021,2021_11,2021,p,Conjoncture – Infos Rapides,Infos Rap - Légumes,Légumes,LEGUME,LEGUME,,1,246,COURGETTE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCli21148/detail/,IraCli21148,"Climatologie. Un mois d’octobre sec, mais contrasté en régions",2021_11,2021,p,Conjoncture – Infos Rapides,Infos Rap - Climatologie,Climatologie,CLIMAT,CLIMAT,,1,207,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/Iraleg21160/detail/,Iraleg21160,Concombre. Remontée des cours du concombre en fin de campagne 2021,2021_11,2021,p,Conjoncture – Infos Rapides,Infos Rap - Légumes,Légumes,LEGUME,LEGUME,,1,190,CONCOMBRE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraFru21156/detail/,IraFru21156,Stocks Pommes-Poires. Des stocks de pommes quasi stables sur un an et réduits de moitié pour les poires,2021_11,2021,p,Conjoncture – Infos Rapides,Infos Rap - Fruits,Fruits,FRUIT,FRUIT,,1,180,STOCK| POMME| POIRE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraGcu21166/detail/,IraGcu21166,"Grandes cultures. Semis d’hiver de la récolte 2022 : légère baisse des surfaces de céréales, rebond de celles de colza",2021_12,2021,p,Conjoncture – Infos Rapides,Infos Rap - Grandes cultures,Grandes cultures,GC,GC,,1,1943,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr21170/detail/,IraCpr21170,"Coûts de production. En octobre 2021, augmentation de 17,4 % du prix des intrants sur un an",2021_12,2021,p,Conjoncture – Infos Rapides,Infos Rap - Coûts de production,Coûts de production,PRIX,PRIX,,1,1339,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLai21169/detail/,IraLai21169,Lait. Recul de la collecte et hausse du prix du lait de vache en octobre,2021_12,2021,p,Conjoncture – Infos Rapides,Infos Rap - Lait,Lait,LAIT,LAIT,,1,909,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLeg21171/detail/,IraLeg21171,"Chou-fleur. Baisse de la production 2021 de chou-fleur, principalement sous l’effet du froid en novembre",2021_12,2021,p,Conjoncture – Infos Rapides,Infos Rap - Légumes,Légumes,LEGUME,LEGUME,,1,598,CHOU-FLEUR
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCex21168/detail/,IraCex21168,"Commerce extérieur agroalimentaire. En octobre 2021, l’excédent agroalimentaire est à son plus haut niveau depuis octobre 2014",2021_12,2021,p,Conjoncture – Infos Rapides,Infos Rap - Commerce extérieur,Commerce extérieur,COMEXT,COMEXT,,1,582,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAvi21165/detail/,IraAvi21165,"Aviculture. En octobre, la production de dindes recule sur un an",2021_12,2021,p,Conjoncture – Infos Rapides,Infos Rap - Aviculture,Aviculture,VOLAIL,VOLAIL,,1,440,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri21176/detail/,IraPri21176,"Prix agricoles et alimentaires. En novembre 2021, les prix à la production des produits agricoles augmentent de 15,8 % sur un an",2021_12,2021,p,Conjoncture – Infos Rapides,Infos Rap - Prix,Prix,PRIX,PRIX,,1,417,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCli21167/detail/,IraCli21167,Climatologie. Un mois de novembre frais et encore sec,2021_12,2021,p,Conjoncture – Infos Rapides,Infos Rap - Climatologie,Climatologie,CLIMAT,CLIMAT,,1,309,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/Iraleg21172/detail/,Iraleg21172,Chicorée. Net recul de la production 2021 de chicorées d’été,2021_12,2021,p,Conjoncture – Infos Rapides,Infos Rap - Légumes,Légumes,LEGUME,LEGUME,,1,278,CHICORÉE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAbo21175/detail/,IraAbo21175,"Ovins. En novembre 2021, moins d’ovins abattus que l’année précédente",2021_12,2021,p,Conjoncture – Infos Rapides,Infos Rap - Animaux,Animaux,CAPOV,CAPOV,,1,231,OVIN
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAbo21174/detail/,IraAbo21174,Porcins. Légère baisse du cours du porc en novembre,2021_12,2021,p,Conjoncture – Infos Rapides,Infos Rap - Animaux,Animaux,PORC,PORC,,1,209,PORCIN
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAbo21173/detail/,IraAbo21173,"Bovins. En novembre, des cours des bovins toujours en hausse",2021_12,2021,p,Conjoncture – Infos Rapides,Infos Rap - Animaux,Animaux,BOVIN,BOVIN,,1,185,BOVIN
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr22005/detail/,IraCpr22005,"Coûts de production. En novembre 2021, augmentation de 18,9 % du prix des intrants sur un an",2022_01,2022,p,Conjoncture – Infos Rapides,Infos Rap - Coûts de production,Coûts de production,PRIX,PRIX,,1,782,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLai22004/detail/,IraLai22004,Lait. Recul de la collecte et hausse du prix du lait de vache en novembre,2022_01,2022,p,Conjoncture – Infos Rapides,Infos Rap - Lait,Lait,LAIT,LAIT,,1,738,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCex22003/detail/,IraCex22003,"Commerce extérieur agroalimentaire. En novembre 2021, l’excédent agroalimentaire au plus haut depuis 6 ans",2022_01,2022,p,Conjoncture – Infos Rapides,Infos Rap - Commerce extérieur,Commerce extérieur,COMEXT,COMEXT,,1,499,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAbo22012/detail/,IraAbo22012,"Ovins. En décembre 2021, le cours de l’agneau atteint un niveau historiquement élevé",2022_01,2022,p,Conjoncture – Infos Rapides,Infos Rap - Animaux,Animaux,CAPOV,CAPOV,,1,477,OVIN
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCli22001/detail/,IraCli22001,Climatologie. Un mois de décembre doux et humide,2022_01,2022,p,Conjoncture – Infos Rapides,Infos Rap - Climatologie,Climatologie,CLIMAT,CLIMAT,,1,452,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri22013/detail/,IraPri22013,"Prix agricoles et alimentaires. En décembre 2021, la hausse des prix à la production des produits agricoles atteint 17,8 % sur un an",2022_01,2022,p,Conjoncture – Infos Rapides,Infos Rap - Prix,Prix,PRIX,PRIX,,1,427,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAbo22010/detail/,IraAbo22010,"Bovins.En décembre 2021, les cours des bovins finis toujours en hausse",2022_01,2022,p,Conjoncture – Infos Rapides,Infos Rap - Animaux,Animaux,BOVIN,BOVIN,,1,396,BOVIN
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLeg22008/detail/,IraLeg22008,"Laitue. Des récoltes de laitues 2021-2022 estimées en baisse, sous l’effet de la météo et du recul des surfaces",2022_01,2022,p,Conjoncture – Infos Rapides,Infos Rap - Légumes,Légumes,LEGUME,LEGUME,,1,291,LAITUE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAbo22011/detail/,IraAbo22011,Porcins. Hausse des abattages de porcs en décembre,2022_01,2022,p,Conjoncture – Infos Rapides,Infos Rap - Animaux,Animaux,PORC,PORC,,1,252,PORCIN
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraFru22006/detail/,IraFru22006,"Stocks Pommes-Poires. Fin décembre, des stocks de pommes en hausse sur un an et réduits de moitié pour les poires",2022_01,2022,p,Conjoncture – Infos Rapides,Infos Rap - Fruits,Fruits,FRUIT,FRUIT,,1,223,STOCK| POMME| POIRE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAvi22002/detail/,IraAvi22002,Aviculture. Les abattages de volailles en baisse en novembre,2022_01,2022,p,Conjoncture – Infos Rapides,Infos Rap - Aviculture,Aviculture,VOLAIL,VOLAIL,,1,216,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLeg22007/detail/,IraLeg22007,"Carotte. Face à une production en hausse, une demande morose à l’automne et des prix en baisse",2022_01,2022,p,Conjoncture – Infos Rapides,Infos Rap - Légumes,Légumes,LEGUME,LEGUME,,1,203,CAROTTE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLeg22009/detail/,IraLeg22009,"Poireau. Depuis juillet 2021, des prix en baisse sous l’effet d’une demande atone",2022_01,2022,p,Conjoncture – Infos Rapides,Infos Rap - Légumes,Légumes,LEGUME,LEGUME,,1,168,POIREAU
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraGcu22015/detail/,IraGcu22015,"Grandes cultures. Semis d’hiver de la récolte 2022 : blés en baisse, orge d’hiver et colza en hausse",2022_02,2022,p,Conjoncture – Infos Rapides,Infos Rap - Grandes cultures,Grandes cultures,GC,GC,,1,3457,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCex22016/detail/,IraCex22016,"Commerce extérieur agroalimentaire. En 2021, la reprise des exportations de vins et spiritueux contribue à la hausse de l’excédent agroalimentaire français",2022_02,2022,p,Conjoncture – Infos Rapides,Infos Rap - Commerce extérieur,Commerce extérieur,COMEXT,COMEXT,,1,813,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri22023/detail/,IraPri22023,"Prix agricoles et alimentaires. En janvier 2022, les prix à la production des produits agricoles augmentent de 15,8 % sur un an",2022_02,2022,p,Conjoncture – Infos Rapides,Infos Rap - Prix,Prix,PRIX,PRIX,,1,661,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr22018/detail/,IraCpr22018,"Coûts de production. En décembre 2021, augmentation de 19,8 % du prix des intrants sur un an",2022_02,2022,p,Conjoncture – Infos Rapides,Infos Rap - Coûts de production,Coûts de production,PRIX,PRIX,,1,543,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAbo22020/detail/,IraAbo22020,Bovins. Des abattages de bovins en baisse en janvier 2022,2022_02,2022,p,Conjoncture – Infos Rapides,Infos Rap - Animaux,Animaux,BOVIN,BOVIN,,1,506,BOVIN
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAbo22022/detail/,IraAbo22022,"Ovins. En décembre 2021, le cours de l’agneau atteint un niveau historiquement élevé",2022_02,2022,p,Conjoncture – Infos Rapides,Infos Rap - Animaux,Animaux,CAPOV,CAPOV,,1,472,OVIN
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAbo22021/detail/,IraAbo22021,Porcins. Léger repli des abattages de porcs en janvier,2022_02,2022,p,Conjoncture – Infos Rapides,Infos Rap - Animaux,Animaux,PORC,PORC,,1,393,PORCIN
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAvi22014/detail/,IraAvi22014,Aviculture. Hausse des abattages de volailles en décembre,2022_02,2022,p,Conjoncture – Infos Rapides,Infos Rap - Aviculture,Aviculture,VOLAIL,VOLAIL,,1,371,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLeg22019/detail/,IraLeg22019,"Endive. Depuis le début de campagne 2021-2022, des prix de l’endive très inférieurs à ceux des années précédentes",2022_02,2022,p,Conjoncture – Infos Rapides,Infos Rap - Légumes,Légumes,LEGUME,LEGUME,,1,331,ENDIVE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLai22017/detail/,IraLai22017,Lait. Baisse de la collecte et hausse du prix du lait de vache en décembre,2022_02,2022,p,Conjoncture – Infos Rapides,Infos Rap - Lait,Lait,LAIT,LAIT,,1,310,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLai22025/detail/,IraLai22025,Lait. Recul de la collecte et hausse du prix du lait conventionnel en janvier,2022_03,2022,p,Conjoncture – Infos Rapides,Infos Rap - Lait,Lait,LAIT,LAIT,,1,805,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAvi22024/detail/,IraAvi22024,"Aviculture. En janvier, les abattages de volailles se maintiennent, malgré une nouvelle crise d’épizootie aviaire",2022_03,2022,p,Conjoncture – Infos Rapides,Infos Rap - Aviculture,Aviculture,VOLAIL,VOLAIL,,1,739,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLeg22033/detail/,IraLeg22033,"Poireau. En février 2022, poursuite de la dégradation du marché du poireau, sous l’effet d’une demande atone",2022_03,2022,p,Conjoncture – Infos Rapides,Infos Rap - Légumes,Légumes,LEGUME,LEGUME,,1,681,POIREAU
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri22034/detail/,IraPri22034,"Prix agricoles et alimentaires. En février 2022, les prix à la production des produits agricoles augmentent de 14,4 % sur un an",2022_03,2022,p,Conjoncture – Infos Rapides,Infos Rap - Prix,Prix,PRIX,PRIX,,1,665,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr22026/detail/,IraCpr22026,"Coûts de production. En janvier 2022, augmentation de 20,6 % du prix des intrants sur un an",2022_03,2022,p,Conjoncture – Infos Rapides,Infos Rap - Coûts de production,Coûts de production,PRIX,PRIX,,1,572,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCex22027/detail/,IraCex22027,"Commerce extérieur agroalimentaire. En janvier 2022, la hausse des exportations de céréales et de boissons alcoolisées entraîne celle de l’excédent agroalimentaire",2022_03,2022,p,Conjoncture – Infos Rapides,Infos Rap - Commerce extérieur,Commerce extérieur,COMEXT,COMEXT,,1,505,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAbo22028/detail/,IraAbo22028,Bovins. Repli généralisé des abattages de bovins en février,2022_03,2022,p,Conjoncture – Infos Rapides,Infos Rap - Animaux,Animaux,BOVIN,BOVIN,,1,299,BOVIN
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAbo22029/detail/,IraAbo22029,Porcins. Repli des abattages de porcs en février,2022_03,2022,p,Conjoncture – Infos Rapides,Infos Rap - Animaux,Animaux,PORC,PORC,,1,291,PORCIN
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLeg22032/detail/,IraLeg22032,Chou-fleur. Une baisse des prix du chou-fleur en début d’année sous l’effet d’une demande peu soutenue,2022_03,2022,p,Conjoncture – Infos Rapides,Infos Rap - Légumes,Légumes,LEGUME,LEGUME,,1,287,CHOU-FLEUR
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAbo22030 /detail/,IraAbo22030,Ovins. Les abattages d’ovins se replient en février,2022_03,2022,P,Conjoncture – Infos Rapides,Infos Rap - Animaux,Animaux,CAPOV,CAPOV,,1,279,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraFru22031/detail/,IraFru22031,"Stocks Pommes-Poires. Fin février, des stocks de pommes en hausse et réduits de moitié pour les poires",2022_03,2022,p,Conjoncture – Infos Rapides,Infos Rap - Fruits,Fruits,FRUIT,FRUIT,,1,207,STOCK| POMME| POIRE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraGcu22036/detail/,IraGcu22036,"Grandes cultures. Semis de printemps : hausse des orges de printemps, recul des protéagineux et des betteraves, stabilité des pommes de terre",2022_04,2022,p,Conjoncture – Infos Rapides,Infos Rap - Grandes cultures,Grandes cultures,GC,GC,,1,1555,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraPra22045/detail/,IraPra22045,Prairies. Une production d’herbe excédentaire en ce début de printemps,2022_04,2022,p,Conjoncture – Infos Rapides,Infos Rap - Prairies,Prairies,FOURRAGE,FOURRAGE,,1,1219,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCpr22038/detail/,IraCpr22038,"Coûts de production. En février 2022, augmentation de 20,5 % du prix des intrants sur un an",2022_04,2022,p,Conjoncture – Infos Rapides,Infos Rap - Coûts de production,Coûts de production,PRIX,PRIX,,1,717,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAbo22043/detail/,IraAbo22043,"Porcins. Des abattages en repli, mais des cours soutenus en mars",2022_04,2022,p,Conjoncture – Infos Rapides,Infos Rap - Animaux,Animaux,PORC,PORC,,1,649,PORCIN
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraCex22039/detail/,IraCex22039,"Commerce extérieur agroalimentaire. En février 2022, hausse de l‘excédent agroalimentaire principalement sous l’effet des exportations de céréales",2022_04,2022,p,Conjoncture – Infos Rapides,Infos Rap - Commerce extérieur,Commerce extérieur,COMEXT,COMEXT,,1,538,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraPri22046/detail/,IraPri22046,"Prix agricoles et alimentaires. En mars 2022, nette accélération des prix à la production des produits agricoles (+ 26,7 % sur un an, après + 14,5 % en février)",2022_04,2022,p,Conjoncture – Infos Rapides,Infos Rap - Prix,Prix,PRIX,PRIX,,1,533,
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraLeg22040/detail/,IraLeg22040,Chicorée. Une campagne d’hiver des chicorées marquée par une baisse des récoltes et des niveaux de prix proches des campagnes précédentes jusqu’en février 2022,2022_04,2022,p,Conjoncture – Infos Rapides,Infos Rap - Légumes,Légumes,LEGUME,LEGUME,,1,497,CHICORÉE
http:/agreste.agriculture.gouv.fr/agreste-web/disaron/IraAvi22035/detail/,IraAvi22035,"Aviculture. En février, des abattages en légère hausse dans un contexte de nouvelle épizootie aviaire",2022_04,2022,p,Conjoncture – Infos Rapides,Infos Rap - Aviculture,Aviculture,VOLAIL,VOLAIL,,1,409,
