disaron_nom,nb de fichiers,noms des fichiers,urls des fichiers
IraPra2490,2,"[""2024-90inforapprairies.pdf"", ""2024_90inforapprairies-Donnees.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2490/2024-90inforapprairies.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2490/2024_90inforapprairies-Donnees.xlsx""]"
IraPra2499,2,"[""2024-99inforapprairies.pdf"", ""2024_99inforapprairies-Donnees.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2499/2024-99inforapprairies.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2499/2024_99inforapprairies-Donnees.xlsx""]"
IraPra25105,2,"[""2025-105inforapprairies.pdf"", ""2025-105inforapprairies-Donnees.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra25105/2025-105inforapprairies.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra25105/2025-105inforapprairies-Donnees.xlsx""]"
IraPra25121,2,"[""2025-121inforapprairies.pdf"", ""2025-121inforapprairies-Donnees.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra25121/2025-121inforapprairies.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra25121/2025-121inforapprairies-Donnees.xlsx""]"
IraPra25135,2,"[""2025-135inforapprairies.pdf"", ""2025-135inforapprairies-Donnees.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra25135/2025-135inforapprairies.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra25135/2025-135inforapprairies-Donnees.xlsx""]"
IraPra2545,2,"[""2025-45inforapprairies.pdf"", ""2025-45inforapprairies-Donnees.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2545/2025-45inforapprairies.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2545/2025-45inforapprairies-Donnees.xlsx""]"
IraPra2562,2,"[""2025-62inforapprairies.pdf"", ""2025-62inforapprairies-Graph.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2562/2025-62inforapprairies.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2562/2025-62inforapprairies-Graph.xlsx""]"
IraPra2578,2,"[""2025-78inforapprairies.pdf"", ""2025-78inforapprairies-Graph.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2578/2025-78inforapprairies.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2578/2025-78inforapprairies-Graph.xlsx""]"
IraPra2593,2,"[""2025-93inforapprairies.pdf"", ""2025-93inforapprairies-Graph.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2593/2025-93inforapprairies.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPra2593/2025-93inforapprairies-Graph.xlsx""]"
IraPri014,2,"[""2019_014_Inforapprix.pdf"", ""2019_014_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri014/2019_014_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri014/2019_014_Inforapprix_Donnees.xls""]"
IraPri023,2,"[""2019_023_Inforapprix_Donnees.xls"", ""2019_023_Inforapprix-.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri023/2019_023_Inforapprix_Donnees.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri023/2019_023_Inforapprix-.pdf""]"
IraPri043,2,"[""2019_043_Inforapprix.pdf"", ""2019_043_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri043/2019_043_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri043/2019_043_Inforapprix_Donnees.xls""]"
IraPri058,2,"[""2019_058_Inforapprix_Donnees.xls"", ""2019_058_Inforapprix.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri058/2019_058_Inforapprix_Donnees.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri058/2019_058_Inforapprix.pdf""]"
IraPri072,2,"[""2019_072_Inforapprix.pdf"", ""2019_072_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri072/2019_072_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri072/2019_072_Inforapprix_Donnees.xls""]"
IraPri139,2,"[""2018_139inforapprix.pdf"", ""2018_139_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri139/2018_139inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri139/2018_139_Inforapprix_Donnees.xls""]"
IraPri177,2,"[""2018_177_Inforapprix_Donnees.xls"", ""2018_177inforapprix.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri177/2018_177_Inforapprix_Donnees.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri177/2018_177inforapprix.pdf""]"
IraPri18014,2,"[""2018_014inforapprixagricoles.pdf"", ""2018_014donneesprixagricoles.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri18014/2018_014inforapprixagricoles.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri18014/2018_014donneesprixagricoles.xls""]"
IraPri18026,2,"[""2018_026inforapprixagricoles.pdf"", ""2018_026donneesprixagricoles.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri18026/2018_026inforapprixagricoles.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri18026/2018_026donneesprixagricoles.xls""]"
IraPri18042,2,"[""2018_042donneesprixagricoles.xls"", ""2018_042inforapprixagricoles.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri18042/2018_042donneesprixagricoles.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri18042/2018_042inforapprixagricoles.pdf""]"
IraPri18057,2,"[""2018_057donneesprixagricoles.xls"", ""2018_057inforapprixagricoles.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri18057/2018_057donneesprixagricoles.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri18057/2018_057inforapprixagricoles.pdf""]"
IraPri18073,2,"[""2018_073donneesprixagricoles.xls"", ""2018_073inforapprixagricoles.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri18073/2018_073donneesprixagricoles.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri18073/2018_073inforapprixagricoles.pdf""]"
IraPri18094,2,"[""2018_094donneesprixagricoles.xls"", ""2018_094inforapprixagricoles.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri18094/2018_094donneesprixagricoles.xls"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri18094/2018_094inforapprixagricoles.pdf""]"
IraPri19126,2,"[""2019_126_Inforapprixv2.pdf"", ""2019_126_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri19126/2019_126_Inforapprixv2.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri19126/2019_126_Inforapprix_Donnees.xls""]"
IraPri19140,2,"[""2019_140_Inforapprix.pdf"", ""Données_IR_indices_prix.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri19140/2019_140_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri19140/Données_IR_indices_prix.xls""]"
IraPri19191,1,"[""2019_191_Inforapprix.pdf""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri19191/2019_191_Inforapprix.pdf""]"
IraPri192,2,"[""2018_192inforapprix_2.pdf"", ""2018_192_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri192/2018_192inforapprix_2.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri192/2018_192_Inforapprix_Donnees.xls""]"
IraPri20138,2,"[""2020_138_Inforapprix.pdf"", ""2020_138_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri20138/2020_138_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri20138/2020_138_Inforapprix_Donnees.xls""]"
IraPri2014,2,"[""2020_14_Inforapprix.pdf"", ""2020_14_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2014/2020_14_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2014/2020_14_Inforapprix_Donnees.xls""]"
IraPri20173,2,"[""2020_173_Inforapprix.pdf"", ""2020_173_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri20173/2020_173_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri20173/2020_173_Inforapprix_Donnees.xls""]"
IraPri20184,2,"[""2020_184_Inforapprix.pdf"", ""2020_184_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri20184/2020_184_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri20184/2020_184_Inforapprix_Donnees.xls""]"
IraPri2026,2,"[""2020_26_Inforapprix.pdf"", ""2020_26_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2026/2020_26_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2026/2020_26_Inforapprix_Donnees.xls""]"
IraPri2038,2,"[""2020_38_Inforapprix.pdf"", ""2020_38_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2038/2020_38_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2038/2020_38_Inforapprix_Donnees.xls""]"
IraPri2053,2,"[""2020_53_Inforapprix.pdf"", ""2020_53_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2053/2020_53_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2053/2020_53_Inforapprix_Donnees.xls""]"
IraPri2071,2,"[""2020_71_InforapprixV2.pdf"", ""2020_71_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2071/2020_71_InforapprixV2.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2071/2020_71_Inforapprix_Donnees.xls""]"
IraPri2089,2,"[""2020_89_Inforapprix.pdf"", ""2020_89_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2089/2020_89_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2089/2020_89_Inforapprix_Donnees.xls""]"
IraPri21010,2,"[""2021_10_Inforapprix.pdf"", ""2021_10_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21010/2021_10_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21010/2021_10_Inforapprix_Donnees.xls""]"
IraPri21024,2,"[""2021_24_Inforapprix.pdf"", ""2021_24_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21024/2021_24_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21024/2021_24_Inforapprix_Donnees.xls""]"
IraPri21036,2,"[""2021_36_Inforapprix.pdf"", ""2021_36_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21036/2021_36_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21036/2021_36_Inforapprix_Donnees.xls""]"
IraPri21049,2,"[""2021_49_Inforapprix.pdf"", ""2021_49_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21049/2021_49_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21049/2021_49_Inforapprix_Donnees.xls""]"
IraPri21066,2,"[""2021_66_Inforapprix.pdf"", ""2021_66_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21066/2021_66_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21066/2021_66_Inforapprix_Donnees.xls""]"
IraPri21085,2,"[""2021_85_Inforapprix.pdf"", ""2021_85_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21085/2021_85_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21085/2021_85_Inforapprix_Donnees.xls""]"
IraPri21130,2,"[""2021_130_Inforapprix.pdf"", ""2021_130_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21130/2021_130_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21130/2021_130_Inforapprix_Donnees.xls""]"
IraPri21164,2,"[""2021_164_Inforapprix.pdf"", ""2021_164_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21164/2021_164_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21164/2021_164_Inforapprix_Donnees.xls""]"
IraPri21176,2,"[""2021_176_Inforapprix.pdf"", ""2021_176_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21176/2021_176_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri21176/2021_176_Inforapprix_Donnees.xls""]"
IraPri22013,2,"[""2022_13_Inforapprix.pdf"", ""2022_13_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22013/2022_13_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22013/2022_13_Inforapprix_Donnees.xls""]"
IraPri22023,2,"[""2022_23_Inforapprix.pdf"", ""2022_23_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22023/2022_23_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22023/2022_23_Inforapprix_Donnees.xls""]"
IraPri22034,2,"[""2022_34_Inforapprix.pdf"", ""2022_34_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22034/2022_34_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22034/2022_34_Inforapprix_Donnees.xls""]"
IraPri22046,2,"[""2022_46_Inforapprix.pdf"", ""2022_46_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22046/2022_46_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22046/2022_46_Inforapprix_Donnees.xls""]"
IraPri22062,2,"[""2022_62_Inforapprix.pdf"", ""2022_62_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22062/2022_62_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22062/2022_62_Inforapprix_Donnees.xls""]"
IraPri22080,2,"[""2022_80_Inforapprix.pdf"", ""2022_80_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22080/2022_80_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22080/2022_80_Inforapprix_Donnees.xls""]"
IraPri22102,2,"[""2022_102_Inforapprix.pdf"", ""2022_102_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22102/2022_102_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22102/2022_102_Inforapprix_Donnees.xls""]"
IraPri22122,2,"[""2022_122_Inforapprix.pdf"", ""2022_122_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22122/2022_122_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22122/2022_122_Inforapprix_Donnees.xls""]"
IraPri22155,2,"[""2022_155_Inforapprix.pdf"", ""2022_155_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22155/2022_155_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22155/2022_155_Inforapprix_Donnees.xls""]"
IraPri22165,2,"[""2022_165_Inforapprix.pdf"", ""2022_165_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22165/2022_165_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri22165/2022_165_Inforapprix_Donnees.xls""]"
IraPri23102,2,"[""2023_102_Inforapprix.pdf"", ""2023_102_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri23102/2023_102_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri23102/2023_102_Inforapprix_Donnees.xls""]"
IraPri2312,2,"[""2023_12_Inforapprix.pdf"", ""2023_12_Inforapprix_Donnees.xls""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2312/2023_12_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri2312/2023_12_Inforapprix_Donnees.xls""]"
IraPri23121,3,"[""2023_121_Inforapprix.pdf"", ""2023_121_Inforapprix_Donnees.xlsx"", ""2023_121_Inforapprix_Figures.xlsx""]","[""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri23121/2023_121_Inforapprix.pdf"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri23121/2023_121_Inforapprix_Donnees.xlsx"", ""https://agreste.agriculture.gouv.fr/agreste-web/download/publication/publie/IraPri23121/2023_121_Inforapprix_Figures.xlsx""]"
